"","insecticide.resistance.hertiability","male.insecticide.exposure","female.insecticide.exposure","resistance.cost","intervention.coverage","dispersal","T500","T300","T100","R500","R300","R100","TR500","TR300","TR100"
"1637",0.23574724304385,0.226530093619018,0.406755908842082,0.0674960177471675,0.852909138820786,0.41135581099987,67.8904951928506,42.2938220787281,42.2938220787281,67.4125811694235,41.815908055301,14.8870063699521,67.651538181137,42.0548650670146,28.5904142243401
"1638",0.18412896002605,0.214376136259991,0.683385121768282,0.0992154252624628,0.742201334998663,0.392008577110805,63.1161869593584,40.9213602440738,40.9213602440738,62.4742270782626,40.279400362978,15.5279391246307,62.7952070188105,40.6003803035259,28.2246496843523
"1639",0.176631306228606,0.0992222519328352,0.665741500793607,0.0897136201269319,0.154311543805432,0.484283501080517,0.498810507958204,0.498810507958204,0.498810507958204,0.212589686987284,0.212589686987284,0.21052731907897,0.355700097472744,0.355700097472744,0.354668913518587
"1640",0.106464625680295,0.265911634410266,0.84535172112647,0.106598340816391,0.206414923831169,0.230955575991888,2.16020688597554,2.16020688597554,2.16020688597554,1.41713962678943,1.41713962678943,1.401957245135,1.78867325638249,1.78867325638249,1.78108206555527
"1641",0.248905551596603,0.127340633720276,0.744465802862891,0.094844285455374,0.272289668754302,0.200922962723114,9.12826874034735,9.12826874034735,9.12826874034735,7.50849183269801,7.50849183269801,5.12919214879675,8.31838028652268,8.31838028652268,7.12873044457205
"1642",0.145743874821201,0.404060366535559,0.769937670621613,0.178619318271432,0.872970605078712,0.613842295759823,68.1738385553654,46.4936383465465,46.4936383465465,67.7089601478532,46.0287599390343,19.6279527395923,67.9413993516093,46.2611991427904,33.0607955430694
"1643",0.168417339867156,0.800913935089484,0.557902750271314,0.152252961137971,0.767493105300888,0.177122328444105,68.3263988505533,46.2625962521335,46.2625962521335,66.5672700501893,44.5034674521793,18.0975198182332,67.4468344503713,45.3830318521564,32.1800580351834
"1644",0.0514108972962131,0.21728993689327,0.482359457347775,0.139356594829326,0.683800254049152,0.159344918943848,10.2919966399859,7.05425816713301,7.05425816713301,9.9503809090889,6.71264243681218,2.76280174167349,10.1211887745374,6.88345030197259,4.90852995440325
"1645",0.262665931994823,0.308276137166657,0.820452582663856,0.117792103653842,0.170815092688426,0.21141491723191,3.75817018613182,3.75817018613182,3.75817018613182,1.70924677636973,1.70924677636973,1.69060479911327,2.73370848125077,2.73370848125077,2.72438749262254
"1646",0.176184786675498,0.00851894764974713,0.768922811863653,0.156481182509408,0.626543501361646,0.418880785388872,27.0184300388597,20.5608860141632,20.5608860141632,26.4880938192406,20.0305497945441,9.94954392343507,26.7532619290501,20.2957179043536,15.2552149687991
"1647",0.264396964813612,0.891146424381179,0.636509369964362,0.0514876341421879,0.122341700938996,0.750760850598011,0.274583969447736,0.274583969447736,0.274583969447736,0.022711860931444,0.022711860931444,0.022711860931444,0.14864791518959,0.14864791518959,0.14864791518959
"1648",0.147240292495495,0.545754597402993,0.690147726902273,0.0816302171120874,0.140953650164697,0.845137670340575,0.0987972445836173,0.0987972445836173,0.0987972445836173,0.00922351291748014,0.00922351291748014,0.00922351291748014,0.0540103787505487,0.0540103787505487,0.0540103787505487
"1649",0.0969781013062457,0.874584537383518,0.840340479183942,0.0264891811399825,0.378091766728181,0.835933284705412,15.7108341272399,10.2685635520391,10.2685635520391,15.5607202259158,10.118449650715,3.98229741653504,15.6357771765779,10.1935066013771,7.12543048428709
"1650",0.293055522310635,0.898536542322836,0.75013870789879,0.116705643499371,0.323889177361317,0.701526617639605,5.63481244609017,5.63481244609017,5.63481244609017,5.05273109598088,5.05273109598088,5.00165276331688,5.34377177103553,5.34377177103553,5.31823260470353
"1651",0.164978158950398,0.0912662706599804,0.481543694649125,0.158420997514853,0.214141850701533,0.701668179096188,0.117547575669112,0.117547575669112,0.117547575669112,0.014222850146984,0.014222850146984,0.014222850146984,0.065885212908048,0.065885212908048,0.065885212908048
